trim_bmt_bp_id,bmt_bp_id,bmt_vers,bmt_catg_cd,bmt_shrt_nm,bmt_bp_adnl_nm,bmt_cmpy_id,bmt_cntry_cd,bmt_place_desc,bmt_dflt_addr_srl,bmt_hldng_lmt,bmt_multpn_fctr,bmt_alrt_prcnt,bmt_crtn_authid,bmt_upd_authid,bmt_crtn_date,bmt_upd_date,bmt_crtn_tmstmp,bmt_upd_tmstmp,bmt_bp_prev_nm,bmt_cmpy_cin,bmt_cmpy_inc_date,bmt_sebi_reg_num,bmt_dp_id,bmt_pan,bmt_off_addr_1,bmt_off_addr_2,bmt_off_addr_3,bmt_off_city,bmt_off_state,bmt_off_country,bmt_off_pin_code,bmt_off_tel,bmt_off_fax_num,bmt_cor_addr_1,bmt_cor_addr_2,bmt_cor_addr_3,bmt_cor_city,bmt_cor_state,bmt_cor_country,bmt_cor_pin_code,bmt_cor_tel,bmt_cor_fax_num,bmt_cmp_offr_nm,bmt_cmp_offr_dsgn,bmt_cmp_offr_email,bmt_cmp_offr_tel,bmt_cmp_offr_fax,bmt_cmp_offr_mob,bmt_admn_nm,bmt_admn_dsgn,bmt_admn_email,bmt_admn_tel,bmt_admn_fax,bmt_admn_mob,bmt_cert_auth_nm,bmt_cert_num,bmt_cor_state_other,bmt_off_state_other,bmt_same_mkr_chkr_flag,bmt_bp_active,bmt_sebi_cert_exp_dt,bmt_billing_email_id,bmt_tan,bmt_gstn,bmt_sebi_cert_rgstrn_dt,rn,rfm_rta_id,rfm_fundcode,rfm_bp_id,rfm_fundname,rfm_funddesc,create tmstmp,Modify tmstmp,modify user,create user,rn-2
P9316,P9316   ,0,1,ELITE COMTRADE PRIVATE LIMITED,ELITE COMTRADE PRIVATE LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-04-23,2015-04-23,2015-04-23 11:02:49,2015-04-23 11:02:49,,146717,2006-02-22,MCX/TCM/CORP/0330,        ,AABCE5753E,"S- 8, DDA,","SHOPPING COMPLEX,","MAYUR VIHAR PHASE -1,",NEW DELHI,9,85,110091,011-43035555,011-22795783,"S- 8, DDA,","SHOPPING COMPLEX,","MAYUR VIHAR PHASE -1,",NEW DELHI,9,85,110091,011-43035555,011-22795783,MR. PARAMVIR SINGH VIRDI,COMPLIANCE OFFIC,dummy_mail@dummy.com,011-43035545,011-22795783,0,MR. SANJAY DUTT SHARMA,COMPLIANCE MANAG,dummy_mail@dummy.com,011-43035545,011-22795783,0,,,,,,,,,,,,1,,,,,,,,,,
P9327,P9327   ,0,1,ACUMEN COMMODITIES (INDIA) LTD.,ACUMEN COMMODITIES (INDIA) LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-04-23,2015-04-23,2015-04-23 11:08:38,2015-04-23 11:08:38,,U51109KL2003PLC016493,2003-09-26,MCX/TCM/CORP/10275,        ,AADCP2605C,"3RD FLOOR,","S.T. REDDIAR & SONS BUILDING,","VEEKSHANAM ROAD,",COCHIN,16,85,682035,0484-3079100,0484-2367030,"3RD FLOOR,","S.T. REDDIAR & SONS BUILDING,","VEEKSHANAM ROAD,",COCHIN,16,85,682035,0484-3079100,0484-2367030,MR. ROHITH VADHYAR,COMPLIANCE OFFIC,dummy_mail@dummy.com,0484-3079100,0484-2367030,0,MR. PRAVEEN S. KAMATH,SR. EXECUTIVE,dummy_mail@dummy.com,0484-3079100,0484-2367030,0,,,,,,,,,,,,1,,,,,,,,,,
P9338,P9338   ,0,1,RELIGARE COMMODITIES LIMITED,RELIGARE COMMODITIES LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-04-24,2015-04-24,2015-04-24 14:53:24,2015-04-24 14:53:24,,U74999DL2003PLC123220,2003-11-25,MCX/TCM/CORP/0517,        ,AAACF8356R,"D3, P3B,","DISTRICT CENTRE,","SAKET,",NEW DELHI,9,85,110017,011-39125000,011-39126117,"GYS GLOBAL,","TOWER - A,","A-3,4,5, SECTOR - 125,",NOIDA,31,85,201301,0120-3391000,0120-3394555,MS. NEHA GROVER,COMPLIANCE OFFIC,dummy_mail@dummy.com,0120-3391000,0120-3394555,0,MR. YOGESH DUGGAL,MANAGER,dummy_mail@dummy.com,0120-3394118,0120-3394555,0,,,,,,,,,,,,1,,,,,,,,,,
P9349,P9349   ,0,1,CHOICE MERCHANDISE BROKING PRIVATE LIMITED,CHOICE MERCHANDISE BROKING PRIVATE LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-04-24,2015-04-24,2015-04-24 15:01:34,2015-04-24 15:01:34,,U65910MH2010PTC198824,2010-01-12,MCX/TCM/CORP/1844,        ,AADCC8468J,"CHOICE HOUSE,SHREE SHAKAMBHARI CORP ","CHAKRAVATI ASHOK CHS,CTS NO. 156/157","J.B.NAGAR, NR BOMBAY CAMBRIDGE SCHOO",MUMBAI,19,85,400099,022-67079999,022-67079898,"CHOICE HOUSE,SHREE SHAKAMBHARI CORP ","CHAKRAVATI ASHOK CHS,CTS NO.156/157/","J.B.NAGAR,NR BOMBAY CAMBRIDGE SCHOOL",MUMBAI,19,85,400099,022-67079999,022-67079898,MR. MAHAVIR TOSHNIWAL,COMPLIANCE OFFIC,dummy_mail@dummy.com,022-67079810,022-67079898,0,MR. JEETENDER JOSHI,SENIOR MANAGER,dummy_mail@dummy.com,022-67079832,022-67079898,0,,,,,,,,,,,,1,,,,,,,,,,
P9350,P9350   ,0,1,AGROY COMMODITIES PVT. LTD.,AGROY COMMODITIES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-04-24,2015-04-24,2015-04-24 15:26:20,2015-04-24 15:26:20,,154632,2006-10-05,MCX/TCM/CORP/1449,        ,AAFCA9269F,"B-7, FIRST FLOOR,",LAJPAT NAGAR - 2ND,,NEW DELHI,9,85,110024,011-46007623,011-46007611,"B-7, FIRST FLOOR,",LAJPAT NAGAR 2ND,,NEW DELHI,9,85,110024,011-46007623,011-46007611,MR. ASHISH KUMAR GUPTA,COMPLIANCE OFFIC,dummy_mail@dummy.com,011-46007623,011-46007611,0,MR. ASHISH KUMAR GUPTA,COMPLIANCE OFFIC,dummy_mail@dummy.com,011-46007623,011-46007611,0,,,,,,,,,,,,1,,,,,,,,,,
P9361,P9361   ,0,1,RR COMMODITY BROKERS PVT. LTD.,RR COMMODITY BROKERS PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-04-24,2015-04-24,2015-04-24 17:41:59,2015-04-24 17:41:59,,U74140DL2000PTC105442,2000-04-26,MCX/TCM/CORP/0670,        ,AACCR0111L,"47, M.M ROAD,","RANI JHANSI MARG,",JHANDEWALAN,NEW DELHI,9,85,110055,011-23508729,,"47, M.M ROAD,","RANI JHANSI MARG,",JHANDEWALAN,NEW DELHI,9,85,110055,011-23508729,,MR. VIVEK GARG,COMPLIANCE OFFIC,dummy_mail@dummy.com,011-23508746,9310258001,0,BACK OFFICE HEAD,AIJAZ@RRFCL.COM,dummy_mail@dummy.com,9540056437,,0,,,,,,,,,,,,1,,,,,,,,,,
P9372,P9372   ,1,1,ICICI SECURITIES LIMITED,ICICI SECURITIES LIMITED,,1,,0,,,,NAZMEENS,NAZMEENS,2015-04-29,2015-04-29,2015-04-29 14:45:44,2015-04-29 14:45:44,,U67120MH1995PLC086241,1995-09-03,INB230773037,        ,AAACI0996E,"ICICI CENTRE,","H.T. PAREKH MARG,",CHURCHGATE,MUMBAI,19,85,400020,022-22882460,022-40701022,"PLOT NO. D-507,","T.T.C. INDUSTRIAL AREA,","TURBHE, ",NAVI MUMBAI,19,85,400705,022-40701000,022-40701022,MS. MAMTA SHETTY,ASST.VP (I.CONT),dummy_mail@dummy.com,022-40701103,022-40701022,0,MR. ANIL DESALE,AVP(SALES OPRS.),dummy_mail@dummy.com,022-40701543,022-40701022,0,,,,,,,,,,,,1,,,,,,,,,,
P9383,P9383   ,0,1,PACE COMMODITY BROKERS PVT. LTD.,PACE COMMODITY BROKERS PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-04-29,2015-04-29,2015-04-29 14:50:49,2015-04-29 14:50:49,,U74999HR2003PTC042654,2003-10-09,MCX/TCM/CORP/0668,        ,AADCP3231E,"J- 10/30,","DLF CITY,",PHASE - 2,GURGAON,12,85,122002,011-42022222,011-26105823,"A-1 /291,",SAFDARJUNG ENCLAVE,,NEW DELHI,9,85,110029,011-42022222,011-26105823,MR. MANOJ KUMAR SINGH,COMPLIANCE OFFIC,dummy_mail@dummy.com,011-42022296,011-26105823,0,MR. SANJAY JHA,OPERATION INCHAR,dummy_mail@dummy.com,011-42022299,011-26105823,0,,,,,,,,,,,,1,,,,,,,,,,
P9394,P9394   ,0,1,ROSY BLUE COMTRADE PVT. LTD.,ROSY BLUE COMTRADE PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-04-29,2015-04-29,2015-04-29 14:58:31,2015-04-29 14:58:31,,11-064064R,2005-08-13,MCX/TCM/CORP/0512,        ,AADCR0800P,"154/C, MITTAL COURT,","NARIMAN POINT,",,MUMBAI,19,85,400021,022-67681111,022-67681199,"154/C, MITTAL COURT,","NARIMAN POINT,",,MUMBAI,19,85,400021,022-67681111,022-67681199,MR. HIMESH D. LAKHANI,CFO,dummy_mail@dummy.com,022-67681112,022-67681199,0,MR. HIMESH D. LAKHANI,CFO,dummy_mail@dummy.com,022-67681112,022-67681199,0,,,,,,,,,,,,1,,,,,,,,,,
P9407,P9407   ,0,1,DEV COMMODITY BROKERS PVT. LTD.,DEV COMMODITY BROKERS PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-04-29,2015-04-29,2015-04-29 15:04:56,2015-04-29 15:04:56,,U67120HR2002PTC046804,2002-03-11,NCDEX/TCM/CORP/0112,        ,AACCP7267R,"C- 305, NIRVANA COURTYARD,","NIRVANA COUNTRY - 1,","SECTOR -50,",GURGAON,12,85,122018,9810452082,,"C- 305, NIRVANA COURTYARD,","NIRVANA COUNTRY - 1,","SECTOR -50,",GURGAON,12,85,122018,9810452082,,MR. SURYA PRAKASH SARDA,DIRECTOR,dummy_mail@dummy.com,9810452082,,0,MR. SURYA PRAKASH SARDA,DIRECTOR,dummy_mail@dummy.com,9810452082,,0,,,,,,,,,,,,1,,,,,,,,,,
P9418,P9418   ,0,1,ASHLAR COMMODITIES PVT. LTD.,ASHLAR COMMODITIES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-04-29,2015-04-29,2015-04-29 15:11:38,2015-04-29 15:11:38,,U74900UP2009PTC044833,2009-09-30,MCX/TCM/CORP/0264,        ,AAHCA9620N,"A-38,","SECTOR - 67,",,NOIDA,31,85,201301,0120-6633229,0120-6633222,"A-38,","SECTOR - 67,",,NOIDA,31,85,201301,0120-6633229,0120-6633222,MS. PRIYA RATHI,COMPLIANCE OFFIC,dummy_mail@dummy.com,0120-6633229,,0,MS. PRIYA RATHI,COMPLIANCE OFFIC,dummy_mail@dummy.com,0120-6633229,0120-6633222,0,,,,,,,,,,,,1,,,,,,,,,,
P9429,P9429   ,0,1,SHIVMANGAL COMMODITY TRADERS PVT. LTD.,SHIVMANGAL COMMODITY TRADERS PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-04-29,2015-04-29,2015-04-29 15:42:18,2015-04-29 15:42:18,,U51109WB2002PTC95261,2002-10-07,NCDEX/TCM/CORP/0292,        ,AAHCS4924R,"35/8, TOLLYGUNGE,","CIRCULAR ROAD,","NEW ALIPORE,",KOLKATA,32,85,700053,033-24005228,033-24006468,"35/8, TOLLYGUNGE,","CIRCULAR ROAD,","NEW ALIPORE,",KOLKATA,32,85,700053,033-24005228,033-24006468,MS. NAWAL KISHORE AGARWAL,DIRECTOR,dummy_mail@dummy.com,033-24005229,033-24006468,0,MR. AMIT AGARWAL,EXECUTIVE,dummy_mail@dummy.com,033-24005229,033-24006468,0,,,,,,,,,,,,1,,,,,,,,,,
P9430,P9430   ,0,1,ALANKIT IMAGINATIONS LIMITED,ALANKIT IMAGINATIONS LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-04-30,2015-04-30,2015-04-30 11:14:10,2015-04-30 11:14:10,,59289,1994-05-30,MCX/TCM/CORP/0663,        ,AABCA1C78L,"205-208, ANARKALI COMPLEX,","JHANDEWALAN EXNTENSION,",,NEW DELHI,9,85,110055,011-42541234,011-23552001,"ALANKIT HOUSE,","4E/2,","JHANDEWALAN EXNTENSION,",NEW DELHI,9,85,110055,011-42541234,011-23552001,MR. SUNIL SAINI,MANAGER,dummy_mail@dummy.com,011-42541930,011-41543474,0,MR. MUKESH CHANDRA AGRAWAL,DIRECTOR,dummy_mail@dummy.com,011-42541202,011-41543474,0,,,,,,,,,,,,1,,,,,,,,,,
P9441,P9441   ,0,1,NAVIA COMMODITIES BROKER PRIVATE LIMITED,NAVIA COMMODITIES BROKER PRIVATE LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-07,2015-05-07,2015-05-07 10:53:34,2015-05-07 10:53:34,,U74900TN2008PTC068582,2008-07-15,MCX/TCM/CORP/1753,        ,AACCN8238N,"SUBRAMANIAN BUILDING,","5TH FLOOR, NO 1,","CLUB HOUSE ROAD,",CHENNAI,29,85,600002,044-28214171,044-28214167,"GANGA GRIHA, 5TH FLOOR,","NO. 9, NUNGAMBAKKAM HIGH ROAD,","NUNGAMBAKKAM,",CHENNAI,29,85,600034,044-39189431,044-28214167,MR. S. KRISHNA MURTHY,VICE PRESIDENT,dummy_mail@dummy.com,044-39189431,044-28214167,0,MR. S. KRISHNA MURTHY,VICE PRESIDENT,dummy_mail@dummy.com,044-39189431,044-28214167,0,,,,,,,,,,,,1,,,,,,,,,,
P9452,P9452   ,0,1,ZEN COMTRADE PRIVATE LIMITED,ZEN COMTRADE PRIVATE LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-07,2015-05-07,2015-05-07 11:01:49,2015-05-07 11:01:49,,01-41705 OF 2003-2004,2003-09-17,MCX/TCM/CORP/12695,        ,AAACZ1953C,"6-3-788/32, 3RD FLOOR,","VAMSEE ESTATES,","AMEERPET,",HYDERABAD,36,85,500016,040-39112222,040-23405124,"GEV TULASI, 3RD FLOOR,","PLOT NO 151,152 & 153,","PRAGATHI NAGAR,OPP JNTU, KUKATPALLY,",HYDERABAD,36,85,500090,040-44232222,040-44232254,MS. ANASUYA SAHU,GENERAL MANAGER,dummy_mail@dummy.com,040-44232215,040-44232254,0,MS. ANASUYA SAHU,GENERAL MANAGER,dummy_mail@dummy.com,040-44232215,040-44232254,0,,,,,,,,,,,,1,,,,,,,,,,
P9463,P9463   ,0,1,VERTEX COMMODITIES AND FINPRO PRIVATE LIMITED,VERTEX COMMODITIES AND FINPRO PRIVATE LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-07,2015-05-07,2015-05-07 11:08:18,2015-05-07 11:08:18,,8610,1995-01-30,MCX/TCM/CORP/0612,        ,AABCV4863C,"THOTTATHIL TOWERS,","11T FLOOR, MARKET ROAD,","ERNAKULAM,",KOCHI,16,85,682018,0484-2384848,0484-2394209,"THOTTATHIL TOWERS,","11T FLOOR, MARKET ROAD,","ERNAKULAM,",KOCHI,16,85,682018,0484-2384848,0484-2394209,MS. TREESA ANTONY,COMPLIANCE OFFIC,dummy_mail@dummy.com,0484-2771218,0484-2394209,0,MS. TREESA ANTONY,COMPLIANCE OFFIC,dummy_mail@dummy.com,0484-2771218,0484-2394209,0,,,,,,,,,,,,1,,,,,,,,,,
P9474,P9474   ,0,1,DYNAMIC COMMODITIES PVT. LTD.,DYNAMIC COMMODITIES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-07,2015-05-07,2015-05-07 11:17:45,2015-05-07 11:17:45,,U67190WB2003PTC096617,2003-07-22,MCX/TCM/CORP/0285,        ,AABCD8264F,"TECHNOPOLIS,","14TH FLOOR,","PLOT BP4, SECTOR V,SALT LAKE,",KOLKATA,32,85,700091,033-30010000,,"TECHNOPOLIS,","14TH FLOOR,","PLOT BP4, SECTOR V,SALT LAKE,",KOLKATA,32,85,700091,033-30010000,,MS. DOLLY DHAVLE,COMPLIANCE OFFIC,dummy_mail@dummy.com,033-3001000,,0,MS. DOLLY DHAVLE,COMPLIANCE OFFIC,dummy_mail@dummy.com,033-30010000,,0,,,,,,,,,,,,1,,,,,,,,,,
P9485,P9485   ,1,1,MOTISONS COMMODITIES PRIVATE LIMITED,MOTISONS COMMODITIES PRIVATE LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-08,2015-05-08,2015-05-08 17:20:47,2015-05-08 17:20:47,,U74999UR2003PTC000348,2003-10-23,MCX/TCM/CORP/0532,        ,AADCM7184M,"2ND FLOOR, CHANDWANI SMARITI BHAWAN,","JWALAPUR KANKHAL MAIN ROAD,","NEAR RAM NAGAR,",HARIDWAR,34,85,249403,0141-4054545,0141-4054550,"MOTISONS TOWER, 6TH FLOOR,","SB-110, LAL KOTHI,","TONK ROAD,",JAIPUR,27,85,302015,0141-4054545,0141-4054550,MR. ANSHUMAN SHARMA,HEAD- OPERATIONS,dummy_mail@dummy.com,0141-4054545,0141-4054550,0,MR. ANSHUMAN SHARMA,HEAD- OPERATIONS,dummy_mail@dummy.com,0141-4054545,0141-4054550,0,,,,,,,,,,,,1,,,,,,,,,,
P9496,P9496   ,0,1,FUTURE COMMODITIES,FUTURE COMMODITIES,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-08,2015-05-08,2015-05-08 16:54:39,2015-05-08 16:54:39,,,,MCX/TM/PROP/1571,        ,AGWPJ3960C,"1/639, SECTOR- H,","JANKIPURAM,",,LUCKNOW,31,85,226021,0522-4078337,,"LGF - 20, BHAWNA COMPLEX,","SECTOR- F,","JANKIPURAM,",LUCKNOW,31,85,226021,9794714109,,MR. HARJINDER JUNEJA,COMPLIANCE OFFIC,dummy_mail@dummy.com,0522-4078337,,0,MR. HARJINDER JUNEJA,COMPLIANCE OFFIC,dummy_mail@dummy.com,0522-4078337,,0,,,,,,,,,,,,1,,,,,,,,,,
P9500,P9500   ,0,1,INTEGRATED REGISTRY SERVICES LIMITED,INTEGRATED REGISTRY SERVICES LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-08,2015-05-08,2015-05-08 17:02:12,2015-05-08 17:02:12,,C047069,2001-05-02,MCX/TCM/CORP/0244,        ,AABCI0174K,"2ND FLOOR KENCES TOWER,","1ST RAMAKRISHNA STREET,","NORTH USMAN ROAD, T. NAGAR",CHENNAI,29,85,600017,044-28140815,044-28144826,"1ST FLOOR, 1 RAMAKRISHNA STREET,","NORTH USMAN ROAD,",T. NAGAR,CHENNAI,29,85,600017,044-28140815,044-28144826,MR. K T VINOD KUMAR,DIRECTOR,dummy_mail@dummy.com,044-28140645,044-28140652,0,MR. K T VINOD KUMAR,DIRECTOR,dummy_mail@dummy.com,044-28140645,044-28140652,0,,,,,,,,,,,,1,,,,,,,,,,
P9511,P9511   ,0,1,SASS ONLINE COMMODITIES PVT. LTD,SASS ONLINE COMMODITIES PVT. LTD,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-11,2015-05-11,2015-05-11 16:30:03,2015-05-11 16:30:03,,U67190DL1995PTC065624,1995-02-21,MCX/TCM/CORP/2055,        ,AAACG2325D,"G - 20 PREET VIHAR,",,,NEW DELHI,9,85,110092,011-40409999,,"G - 20 PREET VIHAR,",,,NEW DELHI,9,85,110092,011-40409999,,MR. DHRUV SHARMA,COMPLIANCE OFFIC,dummy_mail@dummy.com,011-40409999,,0,MR. DHRUV SHARMA,COMPLIANCE OFFIC,dummy_mail@dummy.com,011-40409999,,0,,,,,,,,,,,,1,,,,,,,,,,
P9522,P9522   ,0,1,MONEY CLASSIC,MONEY CLASSIC,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-11,2015-05-11,2015-05-11 16:44:28,2015-05-11 16:44:28,,,2013-08-29,INA000001431,        ,BLVPM9284R,"203, MODI MASION,","EB 250,","SCHEME NO 94, RING ROAD,",INDORE,18,85,452010,0731-4035164,,"EC - 14, SECTOR - C,","NEAR BOMBAY HOSPITAL,","1ST FLOOR PART II,",INDORE,18,85,452010,0731-4035164,,MR. V. NITHIN BABU,COMPLIANCE OFFIC,dummy_mail@dummy.com,0731-4035164,,0,MR. V. NITHIN BABU,COMPLIANCE OFFIC,dummy_mail@dummy.com,0731-4035164,,0,,,,,,,,,,,,1,,,,,,,,,,
P9533,P9533   ,0,1,ZUARI COMMODITY TRADING LIMITED,ZUARI COMMODITY TRADING LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-13,2015-05-13,2015-05-13 15:00:38,2015-05-13 15:00:38,,U27205DL2008PLC180160,2008-06-27,MCX/TM/CORP/1890,        ,AAACZ3382P,"PLOT NO- 2,","ZAMRUDPUR COMMUNITY CENTRE,","KAILASH COLONY EXTENSION,",NEW DELHI,9,85,110048,011-46474000,011-41608276,"PLOT NO- 2,","ZAMRUDPUR COMMUNITY CENTRE,","KAILASH COLONY EXTENSION,",NEW DELHI,9,85,110048,011-46474000,011-41608276,MR. VIJAY KATHURIA,DIRECTOR,dummy_mail@dummy.com,011-46474000,011-41608276,0,MR. VIJAY KATHURIA,DIRECTOR,dummy_mail@dummy.com,011-46474000,011-41608276,0,,,,,,,,,,,,1,,,,,,,,,,
P9544,P9544   ,0,1,INDIABULLS COMMODITIES LIMITED,INDIABULLS COMMODITIES LIMITED,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-13,2015-05-13,2015-05-13 15:08:28,2015-05-13 15:08:28,,U74999DL2003PLC122874,2009-02-18,MCX\TCM\COPR\0003,        ,AABCI2081F,"M - 62 & 63, FIRST FLOOR,","CANNAUGHT PLACE,",,NEW DELHI,9,85,110001,011-30252900,011-3025901,"448 - 451, UDYOG VIHAR,","PHASE - 5,",,GURGAON,12,85,122016,0124-4572444,0124-6681111,MR. PANKAJ SHARMA,COMPLIANCE OFFIC,dummy_mail@dummy.com,0124-4572400,,0,MR. JITENDER SHARMA,MANAGER,dummy_mail@dummy.com,0124-6685824,,0,,,,,,,,,,,,1,,,,,,,,,,
P9555,P9555   ,0,1,OPTIMUS COMMODITY FUTURES PVT. LTD.,OPTIMUS COMMODITY FUTURES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-14,2015-05-14,2015-05-14 12:11:49,2015-05-14 12:11:49,,U51219AP2003PTC41996,2003-11-04,MCX/TCM/CORP/0384,        ,AAACO6472B,"2ND FLOOR,SURYA TOWERS,","BESIDE MURALI FORTUNE PARK HOTEL,","MG ROAD,",VIJAYAWADA,2,85,520008,040-6677754,040-6695899,"2ND FLOOR,SURYA TOWERS,","BESIDE MURALI FORTUNE PARK HOTEL,","MG ROAD,",VIJAYAWADA,2,85,520008,040-6677754,040-6695899,MR. B. SIVA,COMPLIANCE OFFIC,dummy_mail@dummy.com,040-6677754,040-6695899,0,MS. S. HEMA KUMAR,BACK OFFICE INCH,dummy_mail@dummy.com,040-6677753,040-6695899,0,,,,,,,,,,,,1,,,,,,,,,,
P9566,P9566   ,1,1,MARKET MAGNIFY GLOBAL RESEARCH PVT. LTD.,MARKET MAGNIFY GLOBAL RESEARCH PVT. LTD.,,1,,0,,,,NAZMEENS,NAZMEENS,2015-08-10,2015-08-10,2015-08-10 16:10:04,2015-08-10 16:10:04,,U74140MP2013PTC030795,2013-05-21,INA000001456,        ,AAICM6430F,"HOUSE NO 610, GROUND FLOOR,","VIKAS REKHA COMPLEX, SCHEME NO 44,","KHATIWALA TANK,",INDORE,18,85,452001,0731-6619168,0731-6619110,"HOUSE NO 610, GROUND FLOOR,","VIKAS REKHA COMPLEX, SCHEME NO 44,","KHATIWALA TANK,",INDORE,18,85,452001,0731-6619168,0731-6619110,MISS. BALVINDER KAUR DHILLON,COMPLIANCE OFFIC,dummy_mail@dummy.com,0731-6645601,0731-6619110,0,MR. GURPREET KAUR HORA,COMPLIANCE OFFIC,dummy_mail@dummy.com,0731-6619168,0731-6619110,0,,,,,,,,,,,,1,,,,,,,,,,
P9577,P9577   ,0,1,CONSORTIUM COMMODITIES PVT. LTD.,CONSORTIUM COMMODITIES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-15,2015-05-15,2015-05-15 18:08:54,2015-05-15 18:08:54,,101854,1999-10-06,MCX/TCM/CORP/0256,        ,AACCC0537F,"36, SANT NAGAR,","EAST OF KAILASH,",,NEW DELHI,9,85,110065,011-26422412,011-26224108,"D - 17,","SECTOR - 3,",,NOIDA,34,85,201301,0120-6761500,0120-6761555,MR. PARDEEPRAJ,COMPLIANCE OFFIC,dummy_mail@dummy.com,0120-6761522,0120-6761555,0,MR. PARDEEPRAJ,COMPLIANCE OFFIC,dummy_mail@dummy.com,0120-6761522,0120-6761555,0,,,,,,,,,,,,1,,,,,,,,,,
P9588,P9588   ,0,1,RAGHUNANDAN INDUSTRIES PVT. LTD.,RAGHUNANDAN INDUSTRIES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-18,2015-05-18,2015-05-18 17:59:00,2015-05-18 17:59:00,,10130,1995-11-03,MCX/TCM/CORP/0050,        ,AADCM4632J,"BHASKAR LANE, ","VDAYGIRI JAYENDRA GANJ,",,GWALIOR,18,85,474009,0562-4039212,,"26/257 B SULTANGANJ,","NEAR ASHISH PALACE,",,AGRA,31,85,282004,0562-4039212,,MS. LAVANYA SHARMA,COMPLIANCE OFFIC,dummy_mail@dummy.com,0562-4039212,,0,MR. NARENDRA SINGH CHAWHAN,MANAGER,dummy_mail@dummy.com,0562-4039239,,0,,,,,,,,,,,,1,,,,,,,,,,
P9599,P9599   ,0,1,KALYANI COMMODITIES PVT. LTD.,KALYANI COMMODITIES PVT. LTD.,,1,,0,,,,SHEELAG ,SHEELAG ,2015-05-18,2015-05-18,2015-05-18 18:03:15,2015-05-18 18:03:15,,U51101DL2005PTC144016,2005-12-23,MCX/TCM/CORP/1019,        ,AACCK7168C,"C - 619, GROUND FLOOR,","SARASWATI VIHAR,","PITAMPURA,",DELHI,9,85,110034,011-47107777,011-47107731,"C - 619, GROUND FLOOR,","SARASWATI VIHAR,","PITAMPURA,",DELHI,9,85,110034,011-47107777,011-47107731,MR. SURINDER KUMAR,COMPLIANCE OFFIC,dummy_mail@dummy.com,011-47107730,011-47107731,0,MR. RAJENDER PRASAD YADAV,DP. HEAD,dummy_mail@dummy.com,011-47107777,011-47107731,0,,,,,,,,,,,,1,,,,,,,,,,
P9602,P9602   ,0,1,FINDOC INVESTMART PRIVATE LIMITED,FINDOC INVESTMART PRIVATE LIMITED,,1,,0,,,,SHEELAG ,PRDKRA  ,2015-05-20,2015-05-20,2015-05-20 16:26:28,2015-05-27 12:17:28,,U74992CH2010PTC035180,2010-08-24,IN-DP-NSDL-366--2014,        ,AABCF8332L,"SCO - 139-140,","FIRST FLOOR SECTOR 9C,",,CHANDIGARH,6,85,160031,0172-5211500,,"4TH FLOOR, KARTAR BHAWAN,","NEAR PAU GATE NO. 1,","FEROZEPUR ROAD,",LUDHIANA,26,85,141001,0161-4155000,0161-4155090,MS. MONIKA VERMA,COMPLIANCE OFFIC,dummy_mail@dummy.com,0161-4155000,,0,MS. MONIKA VERMA,COMPANY SEC.,dummy_mail@dummy.com,0161-4155000,,0,15,,,,Y,,,,,,,1,,,,,,,,,,
